timestamp,measurement,temperature,pressure,known_anomaly
2026-01-01 00:00:00,100.33518878772988,68.79799723516729,30.22186863220681,0
2026-01-01 01:00:00,98.86002549916752,67.62998013613951,30.001047651919986,0
2026-01-01 02:00:00,100.83351234745123,69.56841000647954,30.11907349190392,0
2026-01-01 03:00:00,101.04664523612652,71.9411416290364,30.234527734770765,0
2026-01-01 04:00:00,97.86989335660904,70.35432024282221,29.868805487985835,0
2026-01-01 05:00:00,98.58764262261177,69.56035820322454,30.264686857270434,0
2026-01-01 06:00:00,100.1646725396764,70.3816834060772,30.13259491121044,0
2026-01-01 07:00:00,99.6801892606465,68.76245576249423,29.56781541958098,0
2026-01-01 08:00:00,100.01358285500179,69.7749669611445,30.504806676915184,0
2026-01-01 09:00:00,99.09772382395765,70.09401083612802,29.82473933968508,0
2026-01-01 10:00:00,101.00741793266975,69.94715154267142,29.420716629885185,0
2026-01-01 11:00:00,100.89965930532455,70.65028016789314,29.634234701644793,0
2026-01-01 12:00:00,100.12072995970212,70.29495465794274,29.642634193762586,0
2026-01-01 13:00:00,101.29206953608167,70.55550249785314,30.018260661530135,0
2026-01-01 14:00:00,100.57037250092614,69.47174706399495,29.904152323058817,0
2026-01-01 15:00:00,99.1148985313094,70.74230042292082,29.882108811325793,0
2026-01-01 16:00:00,100.46975411900378,71.3288008607044,30.216895687918868,0
2026-01-01 17:00:00,99.01336541163319,69.2511348932969,30.118956376417447,0
2026-01-01 18:00:00,101.03843962001515,69.31870119085922,30.110616754725502,0
2026-01-01 19:00:00,100.02123380252435,71.09908839089987,30.14343996006504,0
2026-01-01 20:00:00,99.8768117207415,69.87898893890046,30.215647133800783,0
2026-01-01 21:00:00,99.335145837829,71.15672444832258,29.262216330377896,0
2026-01-01 22:00:00,101.43297182524685,69.68124197156843,29.87244661170744,0
2026-01-01 23:00:00,99.9222019384618,71.20091020851156,29.236926477428685,0
2026-01-02 00:00:00,99.62503178039012,70.14366560735218,30.012620974379228,0
2026-01-02 01:00:00,99.71285349526454,70.2466632189788,29.99837845972148,0
2026-01-02 02:00:00,100.68974852094236,71.29345778406939,30.36593629617639,0
2026-01-02 03:00:00,100.51020490366622,69.75387019119096,30.415672037452392,0
2026-01-02 04:00:00,100.56623032165338,69.29199210281915,30.07097126688833,0
2026-01-02 05:00:00,100.59013556823854,69.68764161954925,29.824873622911085,0
2026-01-02 06:00:00,102.47605284191944,70.40996335289928,30.16980638939101,0
2026-01-02 07:00:00,99.67719197897091,68.79709214105318,29.81522882693649,0
2026-01-02 08:00:00,99.56478951104735,70.56127932733132,29.999512571994828,0
2026-01-02 09:00:00,99.23711452798545,69.62188875752905,30.345147710936267,0
2026-01-02 10:00:00,100.81384990992322,70.97275914662292,29.804780028903703,0
2026-01-02 11:00:00,101.38215008311522,68.14070398052851,30.281987523734877,0
2026-01-02 12:00:00,100.01894637373395,69.42846281077838,30.237090479042305,0
2026-01-02 13:00:00,99.22412446852759,68.71014411628727,29.665822864004213,0
2026-01-02 14:00:00,99.24537527195807,69.39993827059622,30.34086294487609,0
2026-01-02 15:00:00,100.87196469185768,70.26065777098736,30.244498220880025,0
2026-01-02 16:00:00,100.97790022960635,69.92074695615322,30.03567406058043,0
2026-01-02 17:00:00,100.76179835245034,69.86302940776744,29.733186789690322,0
2026-01-02 18:00:00,99.43627599532913,69.93998677223463,29.69927789349855,0
2026-01-02 19:00:00,100.42772214475215,70.23164846824746,29.811818098083943,0
2026-01-02 20:00:00,100.30470709546562,69.26371224860983,30.189908062152185,0
2026-01-02 21:00:00,100.4209181778448,70.63762400129639,29.66553119140951,0
2026-01-02 22:00:00,101.14294039321797,70.60388027129837,30.153129287016956,0
2026-01-02 23:00:00,100.43433185715917,70.38338105152769,29.565385564892562,0
2026-01-03 00:00:00,100.93918968891816,70.52218066201665,29.9285759954464,0
2026-01-03 01:00:00,100.27072976200893,70.31569151487538,30.038376714100902,0
2026-01-03 02:00:00,100.51843214016219,71.70821896282614,30.855795550770623,0
2026-01-03 03:00:00,100.89882586605766,70.0120881902121,29.51793952056787,0
2026-01-03 04:00:00,98.6055454318261,69.83770015879927,30.515205098271547,0
2026-01-03 05:00:00,99.86078651170637,69.48214787559385,30.052444844895547,0
2026-01-03 06:00:00,99.69902294600939,69.26076300983031,30.14391017130559,0
2026-01-03 07:00:00,99.51767524869585,69.09259892262456,30.041421769685872,0
2026-01-03 08:00:00,99.92179242144624,69.37874170853351,30.155654386368333,0
2026-01-03 09:00:00,101.87289235618549,70.03483846020941,29.946210213473293,0
2026-01-03 10:00:00,99.28005070259715,70.36042207474206,30.50891756351011,0
2026-01-03 11:00:00,101.3015791359424,70.13550282519844,29.840235099521347,0
2026-01-03 12:00:00,98.38932421314647,69.48376416282576,30.396282100262738,0
2026-01-03 13:00:00,99.87611544497156,70.81794324239833,29.77447150792544,0
2026-01-03 14:00:00,100.42752536560347,70.69092893543595,29.97891185375955,0
2026-01-03 15:00:00,100.89734957451525,69.97328335807039,29.624813106698422,0
2026-01-03 16:00:00,101.03886226382424,69.58027229468908,30.159258302121632,0
2026-01-03 17:00:00,101.13320300080409,70.54295075349751,30.505794084924286,0
2026-01-03 18:00:00,99.88093147864296,70.25619049323538,29.9729253370627,0
2026-01-03 19:00:00,99.75995010221727,68.94891302212729,29.931090005453633,0
2026-01-03 20:00:00,101.21631855956323,70.05463383128462,29.609884062926227,0
2026-01-03 21:00:00,100.06611834884264,70.32024989214447,29.919747571256693,0
2026-01-03 22:00:00,98.87730616657278,69.39246861970759,29.442522009097466,0
2026-01-03 23:00:00,99.03795320287273,70.26570236958057,29.68049270464841,0
2026-01-04 00:00:00,99.27717963970684,68.95157287351722,30.0793751161382,0
2026-01-04 01:00:00,100.83946198879983,71.18598294814602,30.46165461920949,0
2026-01-04 02:00:00,100.45326149605037,71.11699726259664,30.983223801430327,0
2026-01-04 03:00:00,101.06013509187935,69.91822661351955,29.794695220225186,0
2026-01-04 04:00:00,99.8346313074667,70.41260715764601,30.502355054825905,0
2026-01-04 05:00:00,100.48301089465333,68.19550932114767,30.085313368140575,0
2026-01-04 06:00:00,101.00077468386507,69.19997197198813,29.94706332363877,0
2026-01-04 07:00:00,99.9763520728408,69.89163017049152,30.151408058104153,0
2026-01-04 08:00:00,92.82309404387829,69.27055009588456,30.021670769287987,1
2026-01-04 09:00:00,99.59653076342387,70.70137690554341,30.038638503964275,0
2026-01-04 10:00:00,99.92929808340767,71.7293001504501,29.857083393010665,0
2026-01-04 11:00:00,99.91275364726316,69.19177435672108,29.5106616190704,0
2026-01-04 12:00:00,99.02124973654544,69.4646986154092,29.45973117911727,0
2026-01-04 13:00:00,100.87635109158958,70.32463123973812,30.228635709148428,0
2026-01-04 14:00:00,99.82834680453452,71.4267686703027,29.90315496847,0
2026-01-04 15:00:00,100.36244092539003,69.1615795078839,29.79136888512034,0
2026-01-04 16:00:00,100.88152673561814,70.34031106217421,30.002976969353103,0
2026-01-04 17:00:00,100.84789772048664,71.59972445139198,30.278226288520468,0
2026-01-04 18:00:00,101.09264506275584,68.8228812586109,30.06312738005924,0
2026-01-04 19:00:00,100.25639542595746,69.12103641809047,29.77038077217566,0
2026-01-04 20:00:00,99.90310933170133,69.80860970481129,30.42920253447713,0
2026-01-04 21:00:00,100.28505545898493,69.73262746610845,30.55271492604357,0
2026-01-04 22:00:00,98.52068562966019,70.80078243300852,30.173094829363,0
2026-01-04 23:00:00,98.78893780338069,70.3456323850751,30.340782228970433,0
2026-01-05 00:00:00,98.9297999654883,68.73393816791756,30.434685998884834,0
2026-01-05 01:00:00,99.2918060447486,70.56783934436474,30.39553476074158,0
2026-01-05 02:00:00,100.83253722053806,69.6950831185724,30.214934711989418,0
2026-01-05 03:00:00,99.40076662627828,71.17827520842273,30.209421466476208,0
2026-01-05 04:00:00,99.98482279376309,69.65825061213303,30.181881200671278,0
2026-01-05 05:00:00,101.83396074680314,69.6526316212136,29.615931813908535,0
2026-01-05 06:00:00,100.01692726710297,70.59643234275184,30.245253104900854,0
2026-01-05 07:00:00,101.2240927766164,70.77547144639058,29.525465110105706,0
2026-01-05 08:00:00,99.38985421932381,70.52521295808283,29.72189019070623,0
2026-01-05 09:00:00,100.19486036971234,68.81985881943883,30.45624777373283,0
2026-01-05 10:00:00,99.37982543899714,70.60036743170213,30.294077056942967,0
2026-01-05 11:00:00,100.05592133194024,69.34409664483283,30.52058940139005,0
2026-01-05 12:00:00,101.35720468266607,70.36136718185578,29.904913965709447,0
2026-01-05 13:00:00,98.5368212819834,69.03576195067875,29.596712905553133,0
2026-01-05 14:00:00,100.9187477714275,70.53341042344528,29.91584698102538,0
2026-01-05 15:00:00,100.70639894212462,69.53267678837774,30.0357109540342,0
2026-01-05 16:00:00,99.7953328443247,69.15345139802805,30.027646050719003,0
2026-01-05 17:00:00,98.86224217179596,70.75221843383521,30.396788167564846,0
2026-01-05 18:00:00,100.53625628614057,70.37608114840353,29.873555351248793,0
2026-01-05 19:00:00,99.87847986371719,69.69318729636063,30.123212065131025,0
2026-01-05 20:00:00,100.72087369220961,71.34691502310463,29.653980497697887,0
2026-01-05 21:00:00,100.49297523582729,69.83505321304482,30.157611047315335,0
2026-01-05 22:00:00,102.23490267223657,70.21486449589017,30.001087992564972,0
2026-01-05 23:00:00,100.2136627175953,70.40591232126913,29.73756533160042,0
2026-01-06 00:00:00,99.35511468196366,69.69665202223618,29.917459723238803,0
